Date,DateTime,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
22/12/2007,22/12/2007 05:47:00,5:47:00,0.5415,0,248.46,0.8,0,0,0
22/12/2007,22/12/2007 05:48:00,5:48:00,0.5387,0,247.26,0.8,0,0,0
22/12/2007,22/12/2007 05:49:00,5:49:00,0.536,0,246.76,0.8,0,0,0
22/12/2007,22/12/2007 05:50:00,5:50:00,0.222,0,246.91,0.8,0,0,0
22/12/2007,22/12/2007 05:51:00,5:51:00,0.52545,0,246.37,0.8,0,0,0
22/12/2007,22/12/2007 05:52:00,5:52:00,0.51245,0,246.2,0.8,0,0,0
22/12/2007,22/12/2007 05:53:00,5:53:00,0.5098,0.108,245.78,1.4,0,0,0
22/12/2007,22/12/2007 05:54:00,5:54:00,0.334,0.118,246.22,1.4,0,0,0
22/12/2007,22/12/2007 05:55:00,5:55:00,0.51025,0.124,247.47,1.4,0,0,0
22/12/2007,22/12/2007 05:56:00,5:56:00,0.334,0.126,248.17,1.4,0,0,0
22/12/2007,22/12/2007 05:57:00,5:57:00,0.51045,0.126,248.47,1.4,0,0,0
22/12/2007,22/12/2007 05:58:00,5:58:00,0.336,0.13,249.38,1.4,0,0,0
22/12/2007,22/12/2007 05:59:00,5:59:00,0.51105,0.132,249.52,1.4,0,0,0
22/12/2007,22/12/2007 06:00:00,6:00:00,0.51195,0.13,248.94,1.4,0,0,0
22/12/2007,22/12/2007 06:01:00,6:01:00,0.5147,0.128,248.64,1.4,0,0,0
22/12/2007,22/12/2007 06:02:00,6:02:00,0.332,0.128,248.25,1.4,0,0,0
22/12/2007,22/12/2007 06:03:00,6:03:00,0.5201,0.126,248,1.4,0,0,0
22/12/2007,22/12/2007 06:04:00,6:04:00,0.33,0.128,248.02,1.4,0,0,0
22/12/2007,22/12/2007 06:05:00,6:05:00,0.52545,0.13,248.84,1.4,0,0,0
22/12/2007,22/12/2007 06:06:00,6:06:00,0.5277,0.108,248.36,1.4,0,0,0
22/12/2007,22/12/2007 06:07:00,6:07:00,0.5279,0,248.6,1,0,0,0
22/12/2007,22/12/2007 06:08:00,6:08:00,0.52805,0,247.92,1,0,0,0
22/12/2007,22/12/2007 06:09:00,6:09:00,0.23,0,248.55,1,0,0,0
22/12/2007,22/12/2007 06:10:00,6:10:00,0.23,0,247.85,1,0,0,0
22/12/2007,22/12/2007 06:11:00,6:11:00,0.5287,0,247.95,1,0,0,0
22/12/2007,22/12/2007 06:12:00,6:12:00,0.52885,0,247.53,1,0,0,0
22/12/2007,22/12/2007 06:13:00,6:13:00,0.529,0,247.32,1,0,0,0
22/12/2007,22/12/2007 06:14:00,6:14:00,0.52915,0,247.52,1,0,0,0
22/12/2007,22/12/2007 06:15:00,6:15:00,0.228,0,247.06,1,0,0,0
22/12/2007,22/12/2007 06:16:00,6:16:00,0.5294,0,245.76,1,0,0,0
22/12/2007,22/12/2007 06:17:00,6:17:00,0.5278,0,246.29,1,0,0,0
22/12/2007,22/12/2007 06:18:00,6:18:00,0.52605,0,246.09,1,0,0,0
22/12/2007,22/12/2007 06:19:00,6:19:00,0.23,0,247.68,1,0,0,0
22/12/2007,22/12/2007 06:20:00,6:20:00,0.288,0,247.28,1.2,0,0,0
22/12/2007,22/12/2007 06:21:00,6:21:00,0.274,0,247.28,1.2,0,0,0
22/12/2007,22/12/2007 06:22:00,6:22:00,0.52265,0,247.44,1.2,0,0,0
22/12/2007,22/12/2007 06:23:00,6:23:00,0.522,0,247.37,1.2,0,0,0
22/12/2007,22/12/2007 06:24:00,6:24:00,0.53535,0,247.22,3.8,0,0,0
22/12/2007,22/12/2007 06:25:00,6:25:00,0.5524,0.086,246.46,4,0,0,0
22/12/2007,22/12/2007 06:26:00,6:26:00,4.146,0.048,243.84,18.4,0,0,0
22/12/2007,22/12/2007 06:27:00,6:27:00,1.5098,0,243.73,19,0,0,0
22/12/2007,22/12/2007 06:28:00,6:28:00,0.8471,0.052,244.81,15,0,0,0
22/12/2007,22/12/2007 06:29:00,6:29:00,3.692,0.05,244.3,15,0,0,0
22/12/2007,22/12/2007 06:30:00,6:30:00,1.166,0.07,245.35,6.2,0,0,0
22/12/2007,22/12/2007 06:31:00,6:31:00,0.9715,0.074,245.49,3.2,0,0,0
22/12/2007,22/12/2007 06:32:00,6:32:00,0.784,0.072,244.98,3.2,0,0,0
22/12/2007,22/12/2007 06:33:00,6:33:00,1.016,0.086,245.46,4.6,0,0,0
22/12/2007,22/12/2007 06:34:00,6:34:00,2.312,0.118,245.06,9.4,0,0,0
22/12/2007,22/12/2007 06:35:00,6:35:00,0.766,0,247.36,3.4,0,0,0
22/12/2007,22/12/2007 06:36:00,6:36:00,0.498,0,247.57,2,0,0,0
22/12/2007,22/12/2007 06:37:00,6:37:00,0.45,0,247.69,1.8,0,0,0
22/12/2007,22/12/2007 06:38:00,6:38:00,1.0736,0,247.55,2,0,0,0
22/12/2007,22/12/2007 06:39:00,6:39:00,1.078,0,247.16,2.2,0,0,0
22/12/2007,22/12/2007 06:40:00,6:40:00,1.0845,0.116,246.97,2.4,0,0,0
22/12/2007,22/12/2007 06:41:00,6:41:00,0.588,0.112,246.07,2.4,0,0,0
22/12/2007,22/12/2007 06:42:00,6:42:00,1.0973,0.114,246.65,2.4,0,0,0
22/12/2007,22/12/2007 06:43:00,6:43:00,1.1039,0.114,246.39,2.4,0,0,0
22/12/2007,22/12/2007 06:44:00,6:44:00,0.59,0.112,246.05,2.4,0,0,0
22/12/2007,22/12/2007 06:45:00,6:45:00,0.582,0.11,245.44,2.4,0,0,0
22/12/2007,22/12/2007 06:46:00,6:46:00,0.576,0.11,245.38,2.4,0,0,0
22/12/2007,22/12/2007 06:47:00,6:47:00,0.578,0.11,245.81,2.4,0,0,0
22/12/2007,22/12/2007 06:48:00,6:48:00,1.14045,0.108,245.12,2.4,0,0,0
22/12/2007,22/12/2007 06:49:00,6:49:00,0.576,0.11,245.23,2.4,0,0,0
22/12/2007,22/12/2007 06:50:00,6:50:00,1.1577,0.11,245.55,2.4,0,0,0
22/12/2007,22/12/2007 06:51:00,6:51:00,0.572,0.11,245.08,2.4,0,0,0
22/12/2007,22/12/2007 06:52:00,6:52:00,1.17485,0.106,244.57,2.4,0,0,0
22/12/2007,22/12/2007 06:53:00,6:53:00,0.534,0.058,244.67,2.2,0,0,0
22/12/2007,22/12/2007 06:54:00,6:54:00,0.476,0,244.94,2,0,0,0
22/12/2007,22/12/2007 06:55:00,6:55:00,1.1948,0,245.39,2,0,0,0
22/12/2007,22/12/2007 06:56:00,6:56:00,0.472,0,245.58,2,0,0,0
22/12/2007,22/12/2007 06:57:00,6:57:00,0.47,0,245.62,2,0,0,0
22/12/2007,22/12/2007 06:58:00,6:58:00,1.21325,0,244.76,2,0,0,0
22/12/2007,22/12/2007 06:59:00,6:59:00,0.474,0,243.44,2,0,0,0
22/12/2007,22/12/2007 07:00:00,7:00:00,0.47,0,242.37,2,0,0,0
22/12/2007,22/12/2007 07:01:00,7:01:00,0.468,0,241.64,2,0,0,0
22/12/2007,22/12/2007 07:02:00,7:02:00,0.47,0,241.85,2,0,0,0
22/12/2007,22/12/2007 07:03:00,7:03:00,1.2385,0,241.88,2,0,0,0
22/12/2007,22/12/2007 07:04:00,7:04:00,1.2293,0,243.51,2,0,0,0
22/12/2007,22/12/2007 07:05:00,7:05:00,0.47,0,244.53,2,0,0,0
22/12/2007,22/12/2007 07:06:00,7:06:00,0.474,0,245.09,2,0,0,0
22/12/2007,22/12/2007 07:07:00,7:07:00,0.488,0,244.79,2,0,0,0
22/12/2007,22/12/2007 07:08:00,7:08:00,0.9412,0,243.93,2,0,0,0
22/12/2007,22/12/2007 07:09:00,7:09:00,0.8608,0,244.11,2,0,0,0
22/12/2007,22/12/2007 07:10:00,7:10:00,0.472,0,244.14,2,0,0,0
22/12/2007,22/12/2007 07:11:00,7:11:00,0.83675,0,243.61,2.2,0,0,0
22/12/2007,22/12/2007 07:12:00,7:12:00,0.542,0.07,243.15,2.2,0,0,0
22/12/2007,22/12/2007 07:13:00,7:13:00,0.54,0.07,243.24,2.2,0,0,0
22/12/2007,22/12/2007 07:14:00,7:14:00,0.7746,0.07,243.33,2.2,0,0,0
22/12/2007,22/12/2007 07:15:00,7:15:00,0.542,0.07,242.84,2.2,0,0,0
22/12/2007,22/12/2007 07:16:00,7:16:00,0.77015,0.068,242.46,2.2,0,0,0
22/12/2007,22/12/2007 07:17:00,7:17:00,0.7725,0.066,242.1,2.2,0,0,0
22/12/2007,22/12/2007 07:18:00,7:18:00,0.774,0.066,242.22,2.2,0,0,0
22/12/2007,22/12/2007 07:19:00,7:19:00,0.548,0.068,242.65,2.2,0,0,0
22/12/2007,22/12/2007 07:20:00,7:20:00,0.536,0.048,244.51,2.2,0,0,0
22/12/2007,22/12/2007 07:21:00,7:21:00,0.7706,0,245.83,2,0,0,0
22/12/2007,22/12/2007 07:22:00,7:22:00,0.76765,0,245.13,2,0,0,0
22/12/2007,22/12/2007 07:23:00,7:23:00,0.472,0,244.22,2,0,0,0
22/12/2007,22/12/2007 07:24:00,7:24:00,0.472,0,244.45,2,0,0,0
22/12/2007,22/12/2007 07:25:00,7:25:00,0.59,0.072,244.09,2.6,0,0,0
22/12/2007,22/12/2007 07:26:00,7:26:00,0.7682,0.162,242.67,3.6,0,0,0
22/12/2007,22/12/2007 07:27:00,7:27:00,0.77115,0.226,242.6,3,0,1,0
22/12/2007,22/12/2007 07:28:00,7:28:00,0.708,0.228,242.98,3,0,1,0
22/12/2007,22/12/2007 07:29:00,7:29:00,0.77775,0.228,243.06,3,0,1,0
22/12/2007,22/12/2007 07:30:00,7:30:00,0.7808,0.226,242.39,3,0,2,0
22/12/2007,22/12/2007 07:31:00,7:31:00,0.688,0.222,241.7,3,0,1,0
22/12/2007,22/12/2007 07:32:00,7:32:00,0.696,0.226,242.68,3,0,2,0
22/12/2007,22/12/2007 07:33:00,7:33:00,0.694,0.226,242.38,3,0,1,0
22/12/2007,22/12/2007 07:34:00,7:34:00,0.7,0.228,242.79,3,0,1,0
22/12/2007,22/12/2007 07:35:00,7:35:00,0.8021,0.226,242.45,3,0,2,0
22/12/2007,22/12/2007 07:36:00,7:36:00,0.80875,0.25,242.54,3.2,0,1,0
22/12/2007,22/12/2007 07:37:00,7:37:00,0.8157,0.258,243.33,3.2,0,2,0
22/12/2007,22/12/2007 07:38:00,7:38:00,0.82265,0.254,242.58,3.4,0,1,0
22/12/2007,22/12/2007 07:39:00,7:39:00,0.698,0.178,242.58,3,0,1,0
22/12/2007,22/12/2007 07:40:00,7:40:00,0.8327,0.114,242.36,2.8,0,2,0
22/12/2007,22/12/2007 07:41:00,7:41:00,0.652,0.116,243.17,2.8,0,1,0
22/12/2007,22/12/2007 07:42:00,7:42:00,0.658,0.118,243.3,2.8,0,1,0
22/12/2007,22/12/2007 07:43:00,7:43:00,0.666,0.116,243.18,2.8,0,2,0
22/12/2007,22/12/2007 07:44:00,7:44:00,0.852,0.116,243.15,2.8,0,1,0
22/12/2007,22/12/2007 07:45:00,7:45:00,0.698,0.13,244.19,3,0,1,0
22/12/2007,22/12/2007 07:46:00,7:46:00,0.86485,0.132,245.03,3.2,0,2,0
22/12/2007,22/12/2007 07:47:00,7:47:00,0.86975,0,244.91,2.8,0,0,0
22/12/2007,22/12/2007 07:48:00,7:48:00,0.8745,0,244.33,2.8,0,0,0
22/12/2007,22/12/2007 07:49:00,7:49:00,0.8792,0,244.31,2.8,0,0,0
22/12/2007,22/12/2007 07:50:00,7:50:00,0.938,0,244.89,4,0,0,0
22/12/2007,22/12/2007 07:51:00,7:51:00,0.90715,0,244.5,4.8,0,0,0
22/12/2007,22/12/2007 07:52:00,7:52:00,0.92265,0,244.15,4.8,0,0,0
22/12/2007,22/12/2007 07:53:00,7:53:00,1.164,0,244.09,4.8,0,0,0
22/12/2007,22/12/2007 07:54:00,7:54:00,1.15,0,242.48,4.8,0,0,0
22/12/2007,22/12/2007 07:55:00,7:55:00,2.222,0,241.02,9.2,0,0,17
22/12/2007,22/12/2007 07:56:00,7:56:00,1.0358,0,240.8,9,0,0,18
22/12/2007,22/12/2007 07:57:00,7:57:00,1.08535,0,240.23,10.6,0,0,18
22/12/2007,22/12/2007 07:58:00,7:58:00,2.662,0.086,240.56,11,0,0,18
22/12/2007,22/12/2007 07:59:00,7:59:00,2.626,0.088,240.57,10.8,0,0,18
22/12/2007,22/12/2007 08:00:00,8:00:00,2.678,0.088,240.8,11,0,0,18
22/12/2007,22/12/2007 08:01:00,8:01:00,2.804,0.192,239.98,11.6,0,0,18
22/12/2007,22/12/2007 08:02:00,8:02:00,2.726,0.11,240.98,11.2,0,0,17
22/12/2007,22/12/2007 08:03:00,8:03:00,1.411,0.09,240.5,10.8,0,0,18
22/12/2007,22/12/2007 08:04:00,8:04:00,2.504,0.092,241.09,10.4,0,0,18
22/12/2007,22/12/2007 08:05:00,8:05:00,2.426,0.092,240.53,10,0,0,18
22/12/2007,22/12/2007 08:06:00,8:06:00,1.55755,0.09,239.41,11.8,0,0,18
22/12/2007,22/12/2007 08:07:00,8:07:00,1.6182,0,240.17,13,0,0,17
22/12/2007,22/12/2007 08:08:00,8:08:00,1.67775,0,239.84,12.8,0,0,18
22/12/2007,22/12/2007 08:09:00,8:09:00,1.7379,0,239.59,13,0,0,18
22/12/2007,22/12/2007 08:10:00,8:10:00,3.446,0.288,239.07,14.4,0,0,17
22/12/2007,22/12/2007 08:11:00,8:11:00,1.87375,0.27,238.99,14,0,0,18
22/12/2007,22/12/2007 08:12:00,8:12:00,2.7153,0.098,236.98,19,0,16,17
22/12/2007,22/12/2007 08:13:00,8:13:00,5.26,0.09,236.13,22.2,0,37,17
22/12/2007,22/12/2007 08:14:00,8:14:00,2.9414,0.092,236.38,21.8,0,38,17
22/12/2007,22/12/2007 08:15:00,8:15:00,5.188,0.092,236.84,21.8,0,37,17
22/12/2007,22/12/2007 08:16:00,8:16:00,3.1629,0.092,236.28,21.6,0,38,18
22/12/2007,22/12/2007 08:17:00,8:17:00,3.2534,0.086,237.59,18.4,0,38,17
22/12/2007,22/12/2007 08:18:00,8:18:00,2.58085,0.078,237.74,16.2,0,38,17
22/12/2007,22/12/2007 08:19:00,8:19:00,3.874,0.08,238.67,16.2,0,38,18
22/12/2007,22/12/2007 08:20:00,8:20:00,2.741,0.082,238.9,16.2,0,38,17
22/12/2007,22/12/2007 08:21:00,8:21:00,2.7843,0.098,240.95,10.8,0,15,18
22/12/2007,22/12/2007 08:22:00,8:22:00,2.80955,0.106,242.06,6.8,0,1,18
22/12/2007,22/12/2007 08:23:00,8:23:00,1.662,0.106,241.95,6.8,0,1,18
22/12/2007,22/12/2007 08:24:00,8:24:00,2.90685,0.054,240.12,15.2,0,34,18
22/12/2007,22/12/2007 08:25:00,8:25:00,2.9285,0,242.03,6.4,0,1,18
22/12/2007,22/12/2007 08:26:00,8:26:00,2.94855,0,241.81,6.4,0,1,18
22/12/2007,22/12/2007 08:27:00,8:27:00,1.568,0,242.01,6.4,0,1,18
22/12/2007,22/12/2007 08:28:00,8:28:00,2.9932,0,241.96,6.4,0,1,18
22/12/2007,22/12/2007 08:29:00,8:29:00,3.016,0,242.57,6.4,0,1,18
22/12/2007,22/12/2007 08:30:00,8:30:00,1.58,0,242.72,6.4,0,1,18
22/12/2007,22/12/2007 08:31:00,8:31:00,3.04295,0,243.06,6.6,0,1,18
22/12/2007,22/12/2007 08:32:00,8:32:00,3.05805,0,242.93,7.2,0,1,18
22/12/2007,22/12/2007 08:33:00,8:33:00,3.0726,0,242,7.2,0,1,18
22/12/2007,22/12/2007 08:34:00,8:34:00,3.08765,0,242.28,7.2,0,1,18
22/12/2007,22/12/2007 08:35:00,8:35:00,3.07595,0,242.18,7.2,0,1,18
22/12/2007,22/12/2007 08:36:00,8:36:00,1.728,0,242.6,7,0,1,18
22/12/2007,22/12/2007 08:37:00,8:37:00,1.708,0.048,242.32,7,0,1,18
22/12/2007,22/12/2007 08:38:00,8:38:00,3.02055,0.052,241.26,7,0,1,18
22/12/2007,22/12/2007 08:39:00,8:39:00,1.696,0.052,241.3,7,0,1,18
22/12/2007,22/12/2007 08:40:00,8:40:00,2.9727,0.052,241.2,7,0,1,18
22/12/2007,22/12/2007 08:41:00,8:41:00,2.94505,0.052,241.65,7,0,1,18
22/12/2007,22/12/2007 08:42:00,8:42:00,1.788,0.058,242.52,7.4,0,1,18
22/12/2007,22/12/2007 08:43:00,8:43:00,1.796,0.068,242.31,7.4,0,1,18
22/12/2007,22/12/2007 08:44:00,8:44:00,1.798,0.106,243.38,7.4,0,1,18
22/12/2007,22/12/2007 08:45:00,8:45:00,1.81,0.096,244.48,7.4,0,1,18
22/12/2007,22/12/2007 08:46:00,8:46:00,1.776,0.084,244.39,7.2,0,1,18
22/12/2007,22/12/2007 08:47:00,8:47:00,1.994,0.062,243.9,8.2,0,0,19
22/12/2007,22/12/2007 08:48:00,8:48:00,2.028,0.064,243.07,8.2,0,2,18
22/12/2007,22/12/2007 08:49:00,8:49:00,2.022,0.06,242.1,8.4,0,2,18
22/12/2007,22/12/2007 08:50:00,8:50:00,2.028,0.06,242.71,8.4,0,2,18
22/12/2007,22/12/2007 08:51:00,8:51:00,1.986,0,242.25,8.2,0,2,18
22/12/2007,22/12/2007 08:52:00,8:52:00,2.6303,0.046,242.1,8,0,2,18
22/12/2007,22/12/2007 08:53:00,8:53:00,2.54715,0.046,241.27,8,0,2,18
22/12/2007,22/12/2007 08:54:00,8:54:00,2.46615,0,240.55,8,0,1,17
22/12/2007,22/12/2007 08:55:00,8:55:00,2.395,0.046,240.22,10,0,2,18
22/12/2007,22/12/2007 08:56:00,8:56:00,3.09,0.1,238.62,13,0,0,18
22/12/2007,22/12/2007 08:57:00,8:57:00,2.2845,0.108,240.49,8.2,0,1,17
22/12/2007,22/12/2007 08:58:00,8:58:00,2.2395,0.09,241,8.6,0,1,18
22/12/2007,22/12/2007 08:59:00,8:59:00,2.57,0.086,241.36,10.6,0,1,18
22/12/2007,22/12/2007 09:00:00,9:00:00,2.048,0.088,242.13,8.4,0,2,18
22/12/2007,22/12/2007 09:01:00,9:01:00,2.1526,0.088,241.61,8.4,0,2,18
22/12/2007,22/12/2007 09:02:00,9:02:00,1.944,0.088,241.2,8,0,2,18
22/12/2007,22/12/2007 09:03:00,9:03:00,2.16505,0.094,242.16,7.8,0,2,18
22/12/2007,22/12/2007 09:04:00,9:04:00,2.12285,0.09,241.59,7.8,0,2,18
22/12/2007,22/12/2007 09:05:00,9:05:00,2.1308,0.092,242.04,7.8,0,2,18
22/12/2007,22/12/2007 09:06:00,9:06:00,2.1377,0.116,241.28,7.6,0,1,18
22/12/2007,22/12/2007 09:07:00,9:07:00,2.14145,0.124,240.67,7.2,0,1,17
22/12/2007,22/12/2007 09:08:00,9:08:00,2.1482,0.116,241.04,7.6,0,1,18
22/12/2007,22/12/2007 09:09:00,9:09:00,1.608,0.122,241.09,6.6,0,1,18
22/12/2007,22/12/2007 09:10:00,9:10:00,1.93,0,240.66,8,0,4,18
22/12/2007,22/12/2007 09:11:00,9:11:00,2.1608,0,239.44,7.2,0,1,17
22/12/2007,22/12/2007 09:12:00,9:12:00,2.15875,0.06,239.1,7,0,0,18
22/12/2007,22/12/2007 09:13:00,9:13:00,2.15655,0.056,238.64,7,0,0,18
22/12/2007,22/12/2007 09:14:00,9:14:00,1.38,0.052,238.42,5.8,0,0,17
22/12/2007,22/12/2007 09:15:00,9:15:00,1.382,0.05,238.98,5.8,0,0,18
22/12/2007,22/12/2007 09:16:00,9:16:00,1.386,0.05,239.42,5.8,0,0,17
22/12/2007,22/12/2007 09:17:00,9:17:00,1.382,0.05,239.37,5.8,0,0,18
22/12/2007,22/12/2007 09:18:00,9:18:00,2.11355,0.05,239.44,5.8,0,0,17
22/12/2007,22/12/2007 09:19:00,9:19:00,2.10575,0.05,239.15,5.8,0,0,18
22/12/2007,22/12/2007 09:20:00,9:20:00,1.382,0.052,239.03,5.8,0,0,17
22/12/2007,22/12/2007 09:21:00,9:21:00,2.08995,0.052,238.37,5.8,0,0,18
22/12/2007,22/12/2007 09:22:00,9:22:00,1.38,0.052,238.28,5.8,0,0,17
22/12/2007,22/12/2007 09:23:00,9:23:00,1.372,0.052,238.14,5.8,0,0,18
22/12/2007,22/12/2007 09:24:00,9:24:00,1.406,0.052,238.43,5.8,0,0,17
22/12/2007,22/12/2007 09:25:00,9:25:00,2.05215,0.054,238.08,6.4,0,0,18
22/12/2007,22/12/2007 09:26:00,9:26:00,2.051,0,238.12,7.2,0,0,17
22/12/2007,22/12/2007 09:27:00,9:27:00,1.756,0.056,239.55,7.2,0,0,18
22/12/2007,22/12/2007 09:28:00,9:28:00,1.752,0.056,239.14,7.2,0,0,17
22/12/2007,22/12/2007 09:29:00,9:29:00,2.0313,0.054,239.2,7.2,0,0,18
22/12/2007,22/12/2007 09:30:00,9:30:00,2.02425,0.054,238.75,7.2,0,0,17
22/12/2007,22/12/2007 09:31:00,9:31:00,2.01825,0.054,238.47,7.2,0,0,18
22/12/2007,22/12/2007 09:32:00,9:32:00,2.0134,0.056,239.08,7.2,0,0,17
22/12/2007,22/12/2007 09:33:00,9:33:00,2.0089,0.056,239.3,7.2,0,0,18
22/12/2007,22/12/2007 09:34:00,9:34:00,2.00425,0.056,239.31,7.2,0,0,17
22/12/2007,22/12/2007 09:35:00,9:35:00,1.734,0.048,238.7,7.2,0,0,18
22/12/2007,22/12/2007 09:36:00,9:36:00,1.658,0.048,238.06,7,0,0,17
22/12/2007,22/12/2007 09:37:00,9:37:00,1.9453,0.048,237.21,7,0,0,18
22/12/2007,22/12/2007 09:38:00,9:38:00,1.652,0.048,237.38,7,0,0,17
22/12/2007,22/12/2007 09:39:00,9:39:00,1.658,0.048,237.41,7,0,0,17
22/12/2007,22/12/2007 09:40:00,9:40:00,1.68,0,237.56,7,0,0,18
22/12/2007,22/12/2007 09:41:00,9:41:00,1.778,0.084,238.35,7.4,0,0,17
22/12/2007,22/12/2007 09:42:00,9:42:00,1.89255,0.082,238.19,7.4,0,0,17
22/12/2007,22/12/2007 09:43:00,9:43:00,1.78,0.084,238.74,7.4,0,0,18
22/12/2007,22/12/2007 09:44:00,9:44:00,1.8874,0.084,238.75,7.4,0,0,17
22/12/2007,22/12/2007 09:45:00,9:45:00,1.8842,0.08,237.61,7.4,0,0,18
22/12/2007,22/12/2007 09:46:00,9:46:00,1.758,0.082,238,7.4,0,0,17
22/12/2007,22/12/2007 09:47:00,9:47:00,1.8832,0.08,237.81,7.4,0,0,17
22/12/2007,22/12/2007 09:48:00,9:48:00,1.88145,0.082,238.48,7.4,0,0,18
22/12/2007,22/12/2007 09:49:00,9:49:00,1.768,0.082,238.54,7.4,0,0,17
22/12/2007,22/12/2007 09:50:00,9:50:00,1.778,0.086,239.51,7.4,0,0,18
22/12/2007,22/12/2007 09:51:00,9:51:00,1.788,0.088,240.4,7.4,0,0,18
22/12/2007,22/12/2007 09:52:00,9:52:00,1.88605,0.092,241.17,7.4,0,0,18
22/12/2007,22/12/2007 09:53:00,9:53:00,1.88915,0.09,240.56,7.4,0,0,17
22/12/2007,22/12/2007 09:54:00,9:54:00,1.776,0.088,240.15,7.4,0,0,18
22/12/2007,22/12/2007 09:55:00,9:55:00,1.90805,0,239.8,7.2,0,0,18
22/12/2007,22/12/2007 09:56:00,9:56:00,1.9157,0,240.33,7,0,0,17
22/12/2007,22/12/2007 09:57:00,9:57:00,1.9239,0,241.74,7,0,0,18
22/12/2007,22/12/2007 09:58:00,9:58:00,1.9321,0,242.08,7,0,0,18
22/12/2007,22/12/2007 09:59:00,9:59:00,1.9404,0,242.25,7,0,0,18
22/12/2007,22/12/2007 10:00:00,10:00:00,1.9486,0,241.66,7,0,0,18
22/12/2007,22/12/2007 10:01:00,10:01:00,1.95635,0,240.28,7,0,0,18
22/12/2007,22/12/2007 10:02:00,10:02:00,1.68,0,239.85,7,0,0,18
22/12/2007,22/12/2007 10:03:00,10:03:00,1.9715,0,239.62,7,0,0,17
22/12/2007,22/12/2007 10:04:00,10:04:00,1.684,0,239.72,7,0,0,18
22/12/2007,22/12/2007 10:05:00,10:05:00,1.9828,0,240.59,7,0,0,18
22/12/2007,22/12/2007 10:06:00,10:06:00,1.702,0,240.95,7,0,0,18
22/12/2007,22/12/2007 10:07:00,10:07:00,1.702,0,240.88,7,0,0,17
22/12/2007,22/12/2007 10:08:00,10:08:00,1.694,0,240.37,7,0,0,18
22/12/2007,22/12/2007 10:09:00,10:09:00,1.698,0,240.86,7,0,0,18
22/12/2007,22/12/2007 10:10:00,10:10:00,1.97785,0,240.04,7.2,0,0,18
22/12/2007,22/12/2007 10:11:00,10:11:00,1.754,0.058,239.66,7.2,0,0,17
22/12/2007,22/12/2007 10:12:00,10:12:00,1.97845,0.06,240.79,7.2,0,0,18
22/12/2007,22/12/2007 10:13:00,10:13:00,1.979,0.06,240.9,7.4,0,0,18
22/12/2007,22/12/2007 10:14:00,10:14:00,1.78,0.062,241.24,7.4,0,0,18
22/12/2007,22/12/2007 10:15:00,10:15:00,1.782,0.064,241.65,7.4,0,0,18
22/12/2007,22/12/2007 10:16:00,10:16:00,1.794,0.066,242.57,7.4,0,0,18
22/12/2007,22/12/2007 10:17:00,10:17:00,1.9881,0.068,243.28,7.4,0,0,18
22/12/2007,22/12/2007 10:18:00,10:18:00,1.9916,0.068,242.86,7.4,0,0,18
22/12/2007,22/12/2007 10:19:00,10:19:00,1.99465,0.064,242.37,7.2,0,0,18
22/12/2007,22/12/2007 10:20:00,10:20:00,1.9957,0,242.62,7,0,0,18
22/12/2007,22/12/2007 10:21:00,10:21:00,1.718,0,242.7,7,0,0,18
22/12/2007,22/12/2007 10:22:00,10:22:00,1.99315,0,243.33,7,0,0,18
22/12/2007,22/12/2007 10:23:00,10:23:00,1.9919,0,243.03,7,0,0,18
22/12/2007,22/12/2007 10:24:00,10:24:00,1.9905,0,241.93,7,0,0,18
22/12/2007,22/12/2007 10:25:00,10:25:00,1.744,0,240.81,7.2,0,0,18
22/12/2007,22/12/2007 10:26:00,10:26:00,1.798,0.088,239.9,7.4,0,0,18
22/12/2007,22/12/2007 10:27:00,10:27:00,1.782,0.084,239.16,7.4,0,0,17
22/12/2007,22/12/2007 10:28:00,10:28:00,1.786,0.086,239.85,7.4,0,0,18
22/12/2007,22/12/2007 10:29:00,10:29:00,1.79,0.088,240.2,7.4,0,0,18
22/12/2007,22/12/2007 10:30:00,10:30:00,1.99335,0.09,240.88,7.4,0,0,17
22/12/2007,22/12/2007 10:31:00,10:31:00,1.808,0.092,241.48,7.4,0,0,18
22/12/2007,22/12/2007 10:32:00,10:32:00,1.85,0.136,241.43,7.6,0,0,18
22/12/2007,22/12/2007 10:33:00,10:33:00,1.882,0.216,241.46,7.8,0,1,18
22/12/2007,22/12/2007 10:34:00,10:34:00,2.228,0.298,242.01,9.2,0,1,18
22/12/2007,22/12/2007 10:35:00,10:35:00,2.0123,0.216,241.06,7.8,0,2,18
22/12/2007,22/12/2007 10:36:00,10:36:00,2.01695,0.216,241.2,7.8,0,1,18
22/12/2007,22/12/2007 10:37:00,10:37:00,1.936,0.212,240.88,8,0,1,18
22/12/2007,22/12/2007 10:38:00,10:38:00,2.048,0.21,240.77,8.4,0,2,17
22/12/2007,22/12/2007 10:39:00,10:39:00,2.044,0.21,240.71,8.4,0,1,18
22/12/2007,22/12/2007 10:40:00,10:40:00,1.94,0.15,240.9,8,0,2,18
22/12/2007,22/12/2007 10:41:00,10:41:00,2.04995,0.078,240.6,7.8,0,1,18
22/12/2007,22/12/2007 10:42:00,10:42:00,2.055,0.076,240.27,7.8,0,2,17
